HEADER,  dgeba.mol  read w/ mol2lmp > atom_typing v1.7 / 4 November 2023 w/PCFF-IFF atom-types > all2lmp: v1.14 / 18 December 2023  Class: r > cell_builder version: v1.3 / 11 December 2023

1170 atoms

4 atom types

-40.0000000000   40.0000000000   xlo  xhi  
-40.0000000000   40.0000000000   ylo  yhi  
-40.0000000000   40.0000000000   zlo  zhi  

Masses

 1   12.00000  # C
 2   1.00800   # H
 3   14.00000  # N
 4   15.99900  # O

Atoms # charge

 161   1   0.000000   -2.158958536    -0.659455661    31.654199265   0  0  0  # C/C
 162   1   0.000000   -1.897284500    -1.841034989    31.072372365   0  0  0  # C/C
 163   1   0.000000   -1.559343636    -2.908326127    31.811104771   0  0  0  # C/C
 164   1   0.000000   -1.461450031    -2.861622807    33.154025160   0  0  0  # C/C
 165   1   0.000000   -1.724016364    -1.666710482    33.720965321   0  0  0  # C/C
 166   1   0.000000   -2.063315707    -0.591457522    32.992160349   0  0  0  # C/C
 167   4   0.000000   -1.108081859    -4.005753441    33.828501281   0  0  0  # O/O
 168   1   0.000000   -1.003725720    -3.971779700    35.237094218   0  0  0  # C/C
 169   1   0.000000   -0.563485364    -5.342221151    35.741073132   0  0  0  # C/C
 170   1   0.000000   -1.508152690    -6.203440469    36.306816915   0  0  0  # C/C
 171   4   0.000000   -0.658168132    -5.363090400    37.277597417   0  0  0  # O/O
 172   2   0.000000    6.102993741     4.732631954    29.454666917   0  0  0  # H/H
 173   2   0.000000    5.318774312     3.829538043    30.886494877   0  0  0  # H/H
 174   2   0.000000    3.847045335     5.410989560    28.620892496   0  0  0  # H/H
 175   2   0.000000    2.937357675     3.912475961    31.247957796   0  0  0  # H/H
 176   2   0.000000    1.969840329     5.187043666    30.366292648   0  0  0  # H/H
 177   2   0.000000    1.061769573     1.458277600    28.117515499   0  0  0  # H/H
 178   2   0.000000   -0.937932647     0.235438492    28.680920271   0  0  0  # H/H
 179   2   0.000000   -1.347532886     2.556787381    32.187357414   0  0  0  # H/H
 180   2   0.000000    0.624919797     3.766263635    31.636259422   0  0  0  # H/H
 181   2   0.000000   -3.241861856     1.202543174    31.395231704   0  0  0  # H/H
 182   2   0.000000   -3.084020641     0.249819506    29.913376358   0  0  0  # H/H
 183   2   0.000000   -1.957232926    -1.939622939    29.975817148   0  0  0  # H/H
 184   2   0.000000   -1.351665719    -3.862750719    31.297037780   0  0  0  # H/H
 185   2   0.000000   -1.666831251    -1.529766509    34.812310964   0  0  0  # H/H
 186   2   0.000000   -2.264397414     0.364727728    33.503982325   0  0  0  # H/H
 187   2   0.000000   -0.226120599    -3.229804104    35.533200250   0  0  0  # H/H
 188   2   0.000000   -1.991018430    -3.683306219    35.665266258   0  0  0  # H/H
 189   2   0.000000    0.408948248    -5.720262350    35.409688081   0  0  0  # H/H
 190   2   0.000000   -1.261261566    -7.253221045    36.460847838   0  0  0  # H/H
 191   2   0.000000   -2.548701352    -5.903682264    36.418675174   0  0  0  # H/H
 192   4   0.000000   38.035405709    27.593035632    -17.483428022  0  0  0  # O/O
 193   1   0.000000   36.733083695    27.030294445    -18.082131313  0  0  0  # C/C
 194   1   0.000000   37.103580465    28.321483733    -18.469111449  0  0  0  # C/C
 195   1   0.000000   36.481857271    29.523411119    -17.765847886  0  0  0  # C/C
 196   4   0.000000   35.480965345    30.079921377    -18.593333774  0  0  0  # O/O
 197   1   0.000000   34.792967111    31.188304810    -18.161102382  0  0  0  # C/C
 198   1   0.000000   33.804426991    31.676769872    -18.935336658  0  0  0  # C/C
 199   1   0.000000   33.078739571    32.750854255    -18.590761130  0  0  0  # C/C
 200   1   0.000000   33.313449442    33.395427460    -17.436268964  0  0  0  # C/C
 201   1   0.000000   34.290410027    32.919459557    -16.646902756  0  0  0  # C/C
 202   1   0.000000   35.009755240    31.843242474    -17.002612825  0  0  0  # C/C
 203   1   0.000000   32.495951646    34.601762656    -17.033112742  0  0  0  # C/C
 204   1   0.000000   31.277481390    34.150832641    -16.259706921  0  0  0  # C/C
 205   1   0.000000   30.118824369    33.879644035    -16.881877476  0  0  0  # C/C
 206   1   0.000000   29.046704263    33.472747975    -16.186151924  0  0  0  # C/C
 207   1   0.000000   29.065916178    33.312216680    -14.848594397  0  0  0  # C/C
 208   1   0.000000   30.238206116    33.585435418    -14.240922191  0  0  0  # C/C
 209   1   0.000000   31.318009689    33.993467150    -14.926475988  0  0  0  # C/C
 210   4   0.000000   27.918998472    32.890536800    -14.219636636  0  0  0  # O/O
 211   1   0.000000   27.924204044    32.720002236    -12.817114142  0  0  0  # C/C
 212   1   0.000000   26.557933013    32.212516323    -12.368028843  0  0  0  # C/C
 213   1   0.000000   25.653193988    33.100975590    -11.779599979  0  0  0  # C/C
 214   4   0.000000   26.498823994    32.232810788    -10.829717597  0  0  0  # O/O
 215   2   0.000000   36.989099543    26.180415282    -18.713738709  0  0  0  # H/H
 216   2   0.000000   36.028037193    26.865887981    -17.269025461  0  0  0  # H/H
 217   2   0.000000   37.611252267    28.494242693    -19.423513845  0  0  0  # H/H
 218   2   0.000000   36.023777193    29.228701138    -16.793867403  0  0  0  # H/H
 219   2   0.000000   37.285422498    30.277603965    -17.597608694  0  0  0  # H/H
 220   2   0.000000   33.581003975    31.172529782    -19.891443634  0  0  0  # H/H
 221   2   0.000000   32.280050488    33.102815283    -19.264476889  0  0  0  # H/H
 222   2   0.000000   34.505805859    33.418131313    -15.687030413  0  0  0  # H/H
 223   2   0.000000   35.792223555    31.514033385    -16.300750202  0  0  0  # H/H
 224   2   0.000000   33.108027386    35.303912229    -16.421855860  0  0  0  # H/H
 225   2   0.000000   32.195174186    35.186796649    -17.932310916  0  0  0  # H/H
 226   2   0.000000   30.043395267    33.988837949    -17.976470496  0  0  0  # H/H
 227   2   0.000000   28.111680911    33.259489596    -16.732570706  0  0  0  # H/H
 228   2   0.000000   30.351987734    33.480476849    -13.150465157  0  0  0  # H/H
 229   2   0.000000   32.255062044    34.200304078    -14.382566814  0  0  0  # H/H
 230   2   0.000000   28.684563466    31.953250369    -12.539947379  0  0  0  # H/H
 231   2   0.000000   28.169959448    33.694387041    -12.335997031  0  0  0  # H/H
 232   2   0.000000   26.219978032    31.245466414    -12.753981216  0  0  0  # H/H
 233   2   0.000000   24.608919592    32.813531932    -11.663036097  0  0  0  # H/H
 234   2   0.000000   25.915691332    34.144033047    -11.611567081  0  0  0  # H/H
 235   1   0.000000   -15.593225152   -1.409332233    -16.670812845  0  0  0  # C/C
 236   1   0.000000   -16.003279571   -1.236915973    -15.392367130  0  0  0  # C/C
 237   1   0.000000   -16.321617610   -0.008996822    -14.927685959  0  0  0  # C/C
 238   1   0.000000   -16.213059910    1.023566717    -15.785956862  0  0  0  # C/C
 239   1   0.000000   -15.811627960    0.902414191    -17.060502250  0  0  0  # C/C
 240   1   0.000000   -15.503497157   -0.336856934    -17.486162849  0  0  0  # C/C
 241   1   0.000000   -15.707454546    2.105620998    -17.986889108  0  0  0  # C/C
 242   1   0.000000   -16.078648365    3.483247110    -17.419269206  0  0  0  # C/C
 243   1   0.000000   -16.799757005    0.386365344    -13.530714385  0  0  0  # C/C
 244   1   0.000000   -16.999847059   -0.611711448    -12.385489195  0  0  0  # C/C
 245   1   0.000000   -15.222200623   -2.770313778    -17.246250656  0  0  0  # C/C
 246   3   0.000000   -15.119804588   -0.486205173    -18.687850182  0  0  0  # N/N
 247   3   0.000000   -16.081462148   -2.255959843    -14.641482121  0  0  0  # N/N
 248   2   0.000000   -16.472364393    2.023944281    -15.407528317  0  0  0  # H/H
 249   2   0.000000   -14.653526764    2.170159460    -18.352518083  0  0  0  # H/H
 250   2   0.000000   -16.367957792    1.921041501    -18.869052093  0  0  0  # H/H
 251   2   0.000000   -15.959107517    4.272875050    -18.197160227  0  0  0  # H/H
 252   2   0.000000   -17.141179289    3.520081930    -17.086233229  0  0  0  # H/H
 253   2   0.000000   -15.419992043    3.770211769    -16.567762826  0  0  0  # H/H
 254   2   0.000000   -16.078997896    1.153566946    -13.151422124  0  0  0  # H/H
 255   2   0.000000   -17.781451412    0.906351650    -13.664180016  0  0  0  # H/H
 256   2   0.000000   -17.352641080   -0.084073029    -11.468553735  0  0  0  # H/H
 257   2   0.000000   -17.784354123   -1.366130344    -12.622640573  0  0  0  # H/H
 258   2   0.000000   -16.047518912   -1.113853780    -12.099394945  0  0  0  # H/H
 259   2   0.000000   -15.300165430   -3.640766069    -16.566724146  0  0  0  # H/H
 260   2   0.000000   -15.882912982   -3.015824428    -18.109177976  0  0  0  # H/H
 261   2   0.000000   -14.162845841   -2.765832533    -17.591473300  0  0  0  # H/H
 262   2   0.000000   -14.866251291   -1.425134937    -19.077176053  0  0  0  # H/H
 263   2   0.000000   -15.040506298    0.327217061    -19.343591099  0  0  0  # H/H
 264   2   0.000000   -16.386711454   -2.214973580    -13.647645496  0  0  0  # H/H
 265   2   0.000000   -15.846033791   -3.223783104    -14.956333014  0  0  0  # H/H
 266   4   0.000000   12.231795865    20.883077330    -4.472606522   0  0  0  # O/O
 267   1   0.000000   12.236212216    21.319239654    -2.995816481   0  0  0  # C/C
 268   1   0.000000   13.479865024    21.130556678    -3.605667027   0  0  0  # C/C
 269   1   0.000000   14.217964126    19.810054472    -3.412709905   0  0  0  # C/C
 270   4   0.000000   15.248106124    19.987664194    -2.462192435   0  0  0  # O/O
 271   1   0.000000   16.055357677    18.922840021    -2.140985665   0  0  0  # C/C
 272   1   0.000000   16.998811535    19.090878846    -1.193934361   0  0  0  # C/C
 273   1   0.000000   17.827156807    18.106481440    -0.814701389   0  0  0  # C/C
 274   1   0.000000   17.747328073    16.888878181    -1.375491169   0  0  0  # C/C
 275   1   0.000000   16.808199489    16.699202982    -2.316850431   0  0  0  # C/C
 276   1   0.000000   15.984623327    17.692366411    -2.687767009   0  0  0  # C/C
 277   1   0.000000   18.669673006    15.769023312    -0.949712956   0  0  0  # C/C
 278   1   0.000000   18.051003824    15.017101899     0.207018146   0  0  0  # C/C
 279   1   0.000000   18.295367761    15.372187487     1.478759488   0  0  0  # C/C
 280   1   0.000000   17.734595330    14.702538351     2.496671215   0  0  0  # C/C
 281   1   0.000000   16.907235391    13.655665337     2.310306103   0  0  0  # C/C
 282   1   0.000000   16.670250359    13.315345134     1.027263647   0  0  0  # C/C
 283   1   0.000000   17.225727378    13.977855534     0.000143931   0  0  0  # C/C
 284   4   0.000000   16.378245038    13.030080870     3.413771231   0  0  0  # O/O
 285   1   0.000000   15.510812358    11.929566843     3.233194649   0  0  0  # C/C
 286   1   0.000000   15.030871397    11.439833453     4.595447919   0  0  0  # C/C
 287   1   0.000000   15.600164116    10.291571222     5.153624189   0  0  0  # C/C
 288   4   0.000000   14.263637971    10.118153371     4.408841750   0  0  0  # O/O
 289   2   0.000000   11.807826933    22.319058087    -2.935685301   0  0  0  # H/H
 290   2   0.000000   11.771682678    20.530331415    -2.406666858   0  0  0  # H/H
 291   2   0.000000   14.050402931    21.983948237    -3.986021590   0  0  0  # H/H
 292   2   0.000000   13.528522762    19.012202847    -3.052792165   0  0  0  # H/H
 293   2   0.000000   14.663495486    19.518243099    -4.392085359   0  0  0  # H/H
 294   2   0.000000   17.093815914    20.077819605    -0.708920376   0  0  0  # H/H
 295   2   0.000000   18.578073655    18.303035708    -0.031653467   0  0  0  # H/H
 296   2   0.000000   16.707604361    15.709657116    -2.793404100   0  0  0  # H/H
 297   2   0.000000   15.240628548    17.457165742    -3.465197934   0  0  0  # H/H
 298   2   0.000000   18.868353796    15.079124301    -1.801681858   0  0  0  # H/H
 299   2   0.000000   19.668093662    16.173430590    -0.665283427   0  0  0  # H/H
 300   2   0.000000   18.961573369    16.224042006     1.693842510   0  0  0  # H/H
 301   2   0.000000   17.959359229    15.023825069     3.528454780   0  0  0  # H/H
 302   2   0.000000   16.004677455    12.474826741     0.775071974   0  0  0  # H/H
 303   2   0.000000   16.996548878    13.662239894    -1.031626297   0  0  0  # H/H
 304   2   0.000000   14.617933107    12.253478757     2.649478961   0  0  0  # H/H
 305   2   0.000000   16.055625467    11.126667465     2.685630585   0  0  0  # H/H
 306   2   0.000000   14.455480922    12.135355778     5.214748190   0  0  0  # H/H
 307   2   0.000000   15.435138594    10.060907894     6.205423132   0  0  0  # H/H
 308   2   0.000000   16.362158059     9.724476627     4.621761687   0  0  0  # H/H
 309   4   0.000000   -33.567549124   -6.442141779    -35.753613560  0  0  0  # O/O
 310   1   0.000000   -32.074521606   -6.070770986    -35.817788828  0  0  0  # C/C
 311   1   0.000000   -32.635545248   -6.227621887    -34.547024677  0  0  0  # C/C
