Density, E_angle, E_bond, E_dihed, E_impro, E_vdwl, KinEng, Lx, Ly, Lz, PotEng, Press, Step, Temp, TotEng, Volume, f_avd, f_sxx_ave, f_syy_ave, f_szz_ave, v_Time, v_sxx, v_syy, v_szz
1.1587416, 43978.462, 9093.2347, -4357.1164, 307.08386, -3483.3194, 18919.587, 60.300446, 58.213539, 59.0086, 44279.425, -280.68853, 162000, 301.39748, 63199.013, 207138.03, 1.1619177, 3.3647817, -1.0002616, 1.2743578, 81, -9.5407065, 24.047826, 70.815175
1.1617654, 44035.983, 9213.6668, -4536.1085, 301.7222, -3460.2346, 18644.382, 60.408506, 57.872458, 59.095989, 44280.341, 124.2412, 164000, 297.01334, 62924.723, 206598.91, 1.1607438, -2.5540058, 6.2006532, -2.9357282, 82, 58.798932, -16.484005, -80.081146
1.1604366, 44081.07, 9190.4543, -4496.794, 300.06604, -3393.7158, 18905.671, 60.297397, 57.937323, 59.206318, 44421.18, -63.004489, 166000, 301.17579, 63326.851, 206835.48, 1.1604433, 0.31465068, -4.9233689, 8.915405, 83, -76.231831, 25.617125, 69.766496
1.1577532, 44002.462, 9124.383, -4492.5953, 292.02778, -3464.5259, 18785.484, 60.693215, 58.218777, 58.671508, 44219.781, 40.240242, 168000, 299.26116, 63005.265, 207314.88, 1.1586272, -2.3189261, 3.4917727, -8.6345607, 84, -44.850011, 12.06419, 20.553793
1.1582243, 44078.598, 9098.786, -4622.6876, 291.75166, -3503.4763, 18762.185, 60.515353, 58.133889, 58.905905, 44100.154, 1118.5919, 170000, 298.88999, 62862.339, 207230.55, 1.1608256, 0.025844718, -0.00030138672, -3.0238605, 85, -73.466642, -50.273616, -216.28371
1.154097, 44061.623, 9167.4299, -4624.458, 276.45291, -3371.3013, 18902.46, 60.67256, 57.910808, 59.190527, 44245.444, 440.68459, 172000, 301.12463, 63147.904, 207971.65, 1.1598193, 0.44340711, -0.47287708, 1.1884791, 86, -12.792372, -55.68938, -65.475346
1.1617124, 44259.512, 8925.6923, -4557.8841, 289.24319, -3504.7842, 18733.143, 60.493435, 57.983111, 58.90309, 44157.505, 159.34509, 174000, 298.42734, 62890.648, 206608.33, 1.1576516, -3.966818, -5.5614244, 4.3119369, 87, 4.6996662, 38.423361, -91.559949
1.1634793, 44201.603, 9030.7461, -4529.5931, 277.26942, -3511.7277, 18929.73, 60.739888, 57.692945, 58.869602, 44189.14, 403.18401, 176000, 301.55905, 63118.87, 206294.57, 1.1606067, 6.497103, 6.6523838, -4.4953, 88, -12.105085, -4.2355046, -106.21727
1.1584997, 44208.511, 9144.2095, -4538.572, 262.82446, -3574.9176, 18756.891, 60.474121, 57.612528, 59.465357, 44241.72, 13.025288, 178000, 298.80565, 62998.611, 207181.29, 1.1622579, 0.97820817, -14.717147, 9.0511129, 89, -16.459842, -56.94033, 69.44081
1.1560462, 44258.171, 9217.0112, -4733.4109, 276.28802, -3371.0356, 18808.716, 60.508419, 58.027791, 59.131574, 44416.571, 879.86823, 180000, 299.63125, 63225.288, 207621, 1.1598895, -6.4711049, -5.821891, -1.4312793, 90, -4.433772, -138.19675, -124.82742
1.1584354, 44048.559, 9047.9649, -4373.5513, 293.83882, -3463.5818, 18953.602, 60.528286, 57.757172, 59.266647, 44312.205, -466.89581, 182000, 301.93934, 63265.807, 207192.8, 1.1585398, -0.96627341, -1.4755493, 0.041678762, 91, 1.1468373, 51.21869, 89.559127
1.1640504, 43999.901, 9145.6448, -4459.2315, 288.18044, -3500.4059, 18601.224, 60.282631, 57.954679, 59.019291, 44226.417, 387.24711, 184000, 296.32581, 62827.641, 206193.37, 1.1605688, 3.127225, 0.084025678, 0.40370319, 92, -122.79705, 19.537478, -14.453866
1.1623447, 44020.343, 9133.8023, -4472.8448, 292.64921, -3472.2216, 18721.787, 60.187233, 58.154253, 58.996417, 44246.633, 512.75309, 186000, 298.24643, 62968.42, 206495.93, 1.1619744, -3.8740874, 5.4017091, -1.2101633, 93, -4.9600208, -91.928764, -58.975336
1.1644974, 44052.156, 9088.1501, -4448.9898, 314.3769, -3476.5002, 18857.582, 59.990497, 58.021696, 59.215452, 44303.887, -106.88219, 188000, 300.40971, 63161.47, 206114.21, 1.1607512, 5.5352882, -6.1382, 1.2991733, 94, 1.6165502, 5.0802173, 25.792747
1.1617878, 44174.693, 9156.4417, -4619.9328, 286.40464, -3443.5975, 18782.554, 60.067385, 58.081315, 59.216738, 44322.412, 778.24572, 190000, 299.21448, 63104.966, 206594.93, 1.1621593, -7.2053945, 2.2866371, 1.2430538, 95, -125.84128, -35.947172, -74.778786
1.1597317, 44000.038, 9057.9325, -4549.0662, 290.26677, -3440.2454, 18966.728, 60.521787, 57.861835, 59.09966, 44109.765, -77.959444, 192000, 302.14845, 63076.493, 206961.2, 1.1586192, 8.50126, 8.4927251, 2.1093095, 96, -74.966131, 113.4547, -14.790851
1.1598269, 44100.031, 9117.5336, -4494.3459, 288.22103, -3485.9194, 18686.034, 60.316312, 57.994503, 59.160478, 44269.363, -436.35273, 194000, 297.67686, 62955.397, 206944.21, 1.1614826, 1.1160296, -8.4055946, -0.28100428, 97, 77.952154, 64.248725, -9.5605577
1.1593857, 44143.17, 9084.2408, -4454.3107, 293.59621, -3521.7102, 18816.516, 60.188072, 58.304276, 58.993977, 44297.431, -412.5947, 196000, 299.75551, 63113.947, 207022.96, 1.1596761, -0.49803734, 2.1075802, -1.0201508, 98, 23.155123, 114.27057, -12.007213
1.1572146, 44121.156, 8961.5665, -4589.4337, 292.64063, -3390.6466, 18800.778, 60.023839, 58.478512, 59.089792, 44156.574, 397.16494, 198000, 299.50479, 62957.352, 207411.36, 1.1590824, 1.6755213, -0.32737172, 1.3495748, 99, 10.656524, -68.282518, -63.102219
1.1549883, 44035.536, 9167.8827, -4473.8385, 300.41595, -3364.8526, 18713.298, 60.089044, 58.25949, 59.361776, 44436.322, -153.33809, 200000, 298.1112, 63149.621, 207811.16, 1.1610907, -13.226851, -0.97586267, 2.2270508, 100, 28.206951, 68.104168, -49.700173
1.1570823, 43924.061, 9158.4657, -4559.4385, 294.71889, -3417.2258, 18919.455, 60.441941, 58.09191, 59.078323, 44149.448, 921.98697, 202000, 301.39538, 63068.903, 207435.09, 1.1590493, 1.801748, -1.0650604, -1.4320987, 101, -83.143026, -154.71421, -42.403752
1.1563309, 44056.135, 9145.479, -4396.1587, 298.21155, -3420.8176, 18855.258, 60.274903, 58.184873, 59.185824, 44390.555, -879.50411, 204000, 300.37269, 63245.814, 207569.87, 1.159954, 3.0734511, -3.9102266, 1.013738, 102, 74.818817, 123.02153, 69.506915
1.1596635, 44057.774, 9015.3759, -4437.0915, 286.94685, -3501.5721, 18772.784, 59.943097, 58.26299, 59.26285, 44180.01, -537.55782, 206000, 299.05883, 62952.794, 206973.37, 1.1598897, -7.1593181, 3.4108739, -1.3164247, 103, 91.642997, 3.9645281, 67.796614
1.1611502, 44074.772, 9008.4443, -4521.1104, 304.23899, -3536.6195, 18927.618, 59.998283, 58.258648, 59.136937, 44101.589, -279.75065, 208000, 301.52541, 63029.207, 206708.36, 1.162481, 3.5461727, -6.5766791, 2.1345275, 104, 19.764446, 60.065722, 5.2070352
1.1608937, 44119.407, 9062.9041, -4615.7485, 294.57461, -3412.5175, 18924.723, 59.875025, 58.38815, 59.140308, 44181.393, 288.1937, 210000, 301.47929, 63106.116, 206754.04, 1.1588927, 0.015929987, 5.6298812, -1.7628654, 105, -95.298322, 87.25749, -79.562847
1.1599068, 44060.249, 9152.8089, -4604.972, 295.11273, -3329.9716, 18794.012, 60.319957, 57.865169, 59.285039, 44299.106, 515.63572, 212000, 299.39701, 63093.118, 206929.95, 1.1604667, -2.1641752, 1.8602152, 4.0989273, 106, -46.563334, -16.157732, -94.019301
1.1572442, 44110.775, 9099.2797, -4504.9059, 283.07134, -3500.9594, 18818.509, 60.117609, 58.287249, 59.189708, 44199.909, -0.6297812, 214000, 299.78726, 63018.419, 207406.07, 1.1591027, 9.6967597, -10.728459, -0.8425894, 107, -13.558984, -14.291879, 28.0423
1.163193, 44116.096, 9027.2692, -4536.2304, 281.43964, -3475.1128, 18957.109, 59.982531, 58.230858, 59.076762, 44188.764, -144.36254, 216000, 301.99522, 63145.873, 206345.34, 1.159858, -5.0555197, 4.5729901, -1.1989643, 108, 90.971059, -14.3296, -32.758856
1.15802, 44115.169, 9067.0982, -4531.2086, 274.06583, -3477.1116, 18752.861, 60.430928, 58.069448, 59.064076, 44187.996, -195.82991, 218000, 298.74146, 62940.858, 207267.11, 1.1576352, 0.1149083, -1.2782746, 0.37211043, 109, -15.137092, 81.985457, -7.3209692
1.1636343, 43992.55, 9127.0955, -4523.841, 280.72125, -3447.5005, 18740.588, 59.957522, 58.288357, 59.020713, 44184.449, -170.64782, 220000, 298.54594, 62925.037, 206267.09, 1.1602852, 0.48119119, -4.0151472, -2.0063081, 110, -69.48206, -7.1516024, 128.50633
1.1568283, 44015.427, 9103.6582, -4509.6878, 291.77008, -3404.1648, 19055.763, 60.147157, 58.212102, 59.258295, 44247.419, 1151.5518, 222000, 303.56682, 63303.182, 207480.62, 1.1562091, -3.9831148, 11.870081, 5.8661759, 111, -11.703478, -193.59933, -144.74016
1.1596313, 44175.591, 9205.1029, -4736.7106, 295.09207, -3358.2524, 18714.509, 60.349659, 58.099628, 59.03076, 44288.228, -68.156796, 224000, 298.13048, 63002.736, 206979.12, 1.1586285, 1.4742634, -4.998871, -2.7077968, 112, 1.6872739, 73.120124, -54.089436
1.1576521, 44119.28, 9181.8198, -4495.0496, 299.95466, -3421.407, 18881.664, 59.989003, 58.362594, 59.21915, 44399.43, -171.04593, 226000, 300.79334, 63281.094, 207332.98, 1.1612507, 0.8959903, -1.0356484, 0.33052097, 113, -11.739445, -31.956055, 95.689187
1.1655857, 44100.763, 9051.8584, -4575.7324, 277.41248, -3492.8626, 18786.602, 60.006515, 58.309649, 58.852295, 44069.405, 646.30202, 228000, 299.27896, 62856.006, 205921.76, 1.1589719, -4.283642, -0.33338516, 5.0667313, 114, -98.950979, 0.21319387, -97.721871
1.1606805, 44046.773, 9084.0468, -4471.5409, 293.31939, -3561.3003, 18861.115, 60.289858, 58.425813, 58.706304, 44134.608, -614.06681, 230000, 300.46599, 62995.724, 206792.01, 1.1617714, 4.5606018, 1.6220045, -4.685918, 115, 71.006924, 60.295829, 55.358205
1.156759, 44053.292, 9131.842, -4652.3505, 297.44592, -3407.9724, 19026.395, 60.136593, 58.341841, 59.140451, 44186.601, 1253.2487, 232000, 303.09898, 63212.996, 207493.06, 1.1575637, 2.1521089, 1.389701, 5.2684998, 116, -103.05109, -114.9204, -162.98478
1.1589094, 43996.401, 9063.104, -4456.4001, 289.64491, -3517.561, 18913.966, 60.04016, 58.067634, 59.404725, 44126.954, -546.19896, 234000, 301.30793, 63040.92, 207108.04, 1.1609713, -4.5357584, 1.833251, -1.2910579, 117, 37.610931, 80.388843, 48.031056
1.1655976, 44076.751, 8964.7791, -4512.1401, 292.45832, -3527.5377, 18671.34, 60.035078, 57.946623, 59.192217, 44032.02, -19.921692, 236000, 297.44278, 62703.359, 205919.66, 1.1624917, -4.7109333, -7.8617152, 3.9331702, 118, 48.80623, -30.864267, -11.886266
1.16417, 44140.802, 9028.0092, -4606.5873, 269.28546, -3509.5862, 18962.629, 60.131025, 58.465414, 58.645192, 44036.21, 29.71126, 238000, 302.08315, 62998.84, 206172.17, 1.1662165, 3.7325912, -4.0267039, -1.0150057, 119, 9.119404, -8.1144172, -10.036467
1.1623097, 44038.239, 8989.8279, -4562.6213, 272.18877, -3422.444, 18809.706, 60.100884, 58.524761, 58.708917, 44045.922, 148.17133, 240000, 299.64702, 62855.628, 206502.15, 1.1616632, -0.25117055, 2.4830976, -5.5732512, 120, 38.565054, 51.066999, -134.67243
1.1590998, 44079.714, 9000.5603, -4391.8871, 296.04996, -3423.6926, 18840.387, 60.262565, 58.154001, 59.087878, 44255.051, 38.118149, 242000, 300.13579, 63095.438, 207074.02, 1.1588404, -0.27010399, 3.2479491, 7.2473289, 121, -48.565215, -39.927355, 76.905605
1.1598106, 44207.441, 8963.2314, -4514.9188, 295.26579, -3429.1676, 18699.047, 60.339169, 58.272654, 58.856614, 44305.03, 318.70217, 244000, 297.88417, 63004.077, 206947.12, 1.1595587, 1.8943175, -3.1198219, -0.40990977, 122, -37.880171, -18.865137, -40.132185
1.1591342, 44153.734, 8959.8919, -4470.3593, 307.72659, -3511.4721, 18873.124, 59.951258, 58.355912, 59.187445, 44185.29, 126.54318, 246000, 300.6573, 63058.414, 207067.89, 1.1633067, -5.8410931, -0.26505486, -0.35668202, 123, -51.243931, -26.818831, 39.5968
1.1608146, 44095.348, 9116.5551, -4516.2644, 301.31055, -3427.8278, 18927.148, 60.337026, 58.362347, 58.717417, 44291.01, -15.056246, 248000, 301.51792, 63218.158, 206768.13, 1.1588848, 0.17131246, -2.8952371, -0.77634082, 124, 27.890021, -24.35909, 1.0457911
1.1590971, 44204.485, 9145.5814, -4741.4307, 285.38101, -3448.6866, 18923.541, 60.603206, 58.345019, 58.563528, 44162.828, -227.84718, 250000, 301.46047, 63086.369, 207074.5, 1.1605232, 6.795325, 7.0864349, -11.503542, 125, -40.115628, -6.3034099, 115.67888
1.1647507, 44013.856, 9086.2581, -4603.7243, 271.90454, -3398.6388, 18787.276, 60.318764, 58.079664, 58.821617, 44076.591, 1573.8107, 252000, 299.2897, 62863.867, 206069.39, 1.1631334, 2.4653294, 1.335055, -0.87345676, 126, -98.227102, -120.09259, -260.07943
1.1601503, 44214.093, 9103.484, -4498.118, 297.62646, -3462.0265, 18682.147, 60.392071, 58.335669, 58.724333, 44381.336, -246.19939, 254000, 297.61495, 63063.483, 206886.52, 1.161672, 1.6461834, -5.7465369, 1.9666163, 127, 16.681279, 40.306351, 17.85083
1.1569541, 44283.268, 9046.3327, -4536.7318, 288.06158, -3506.6525, 18943.178, 60.552433, 58.426992, 58.638818, 44305.137, -509.83461, 256000, 301.77329, 63248.315, 207458.07, 1.1604174, -2.2949966, 4.4649491, -1.3671542, 128, 133.48192, 17.853563, 3.6414898
1.1626855, 44111.814, 9029.649, -4675.5925, 270.09175, -3405.5004, 18987.407, 60.242589, 58.120472, 58.959182, 44069.783, -401.17488, 258000, 302.47788, 63057.19, 206435.42, 1.163269, 3.4741128, -2.5370791, -2.7837909, 129, 13.900843, 22.068873, 85.977419
1.1594905, 44118.661, 8963.1627, -4620.2238, 272.90183, -3437.2774, 18933.597, 60.035689, 58.592774, 58.847188, 44041.652, -1119.9422, 260000, 301.62066, 62975.249, 207004.26, 1.1628205, -1.1301636, -3.2058961, 4.3338068, 130, 168.41693, 76.027996, 95.989518
1.1608297, 44084.002, 9015.8785, -4461.984, 274.88183, -3404.9536, 18683.495, 60.042926, 58.452383, 58.913371, 44244.819, -485.84821, 262000, 297.63641, 62928.314, 206765.44, 1.1588935, -2.2363404, 3.7809252, -3.8760991, 131, 101.46137, 55.493937, -9.2695942
1.1627743, 44176.749, 9011.2423, -4573.9586, 302.40053, -3385.343, 18931.165, 60.374781, 57.884753, 59.065148, 44275.335, 802.04169, 264000, 301.58191, 63206.5, 206419.65, 1.1591578, 2.0062416, -2.2971684, 5.8238664, 132, -67.611664, -150.52441, -25.66455
1.1582804, 44097.738, 9002.8627, -4518.6814, 274.02927, -3370.7243, 18664.495, 60.33271, 58.394685, 58.817504, 44244.046, -207.68492, 266000, 297.33374, 62908.541, 207220.51, 1.1618389, -1.6036539, -5.0721087, -2.4366812, 133, -38.560072, 34.91816, 66.772936
1.1619928, 44025.064, 8918.9268, -4654.1445, 295.92247, -3440.1679, 18760.072, 60.194061, 58.611256, 58.547501, 43878.673, 290.46687, 268000, 298.85633, 62638.745, 206558.48, 1.1618933, -0.31642993, -3.2698259, 0.22637454, 134, -27.973024, -100.10687, 39.785224
1.1663089, 44164.101, 8927.8542, -4580.0865, 268.10145, -3432.7913, 19098.668, 60.312039, 58.549915, 58.277726, 44061.108, 739.32011, 270000, 304.25031, 63159.775, 205794.08, 1.1637598, -3.0545079, 5.979901, -2.3184914, 135, -90.328922, -100.47419, -33.931717
1.1637723, 44120.987, 9068.2101, -4493.1131, 256.57028, -3454.3033, 18794.669, 60.50893, 58.412021, 58.352132, 44223.936, -174.68816, 272000, 299.40747, 63018.605, 206242.63, 1.1614268, 2.0843564, -2.6936211, 3.55568, 136, 77.089824, -67.798654, 43.809664
1.1640077, 44183.924, 8916.2755, -4604.462, 271.3624, -3577.3778, 18807.022, 60.199228, 58.771088, 58.282199, 43894.155, 122.43331, 274000, 299.60427, 62701.177, 206200.92, 1.1620861, 6.7921533, 0.84187121, 0.84404455, 137, -56.48654, 20.383039, -1.1131649
1.1637523, 44161.711, 9027.5007, -4480.7902, 302.04864, -3569.8152, 18849.206, 59.84886, 58.738967, 58.66833, 44190.203, -575.02377, 276000, 300.27627, 63039.409, 206246.18, 1.1644795, -8.8722807, 8.4760114, -6.3228444, 138, -52.42984, 17.982808, 209.23988
1.1660015, 44108.261, 8937.516, -4497.3027, 298.6818, -3482.5134, 18826.814, 59.931899, 58.675784, 58.536994, 44061.455, -410.87905, 278000, 299.91955, 62888.268, 205848.34, 1.165909, -0.1996002, -2.1845269, 3.4242478, 139, -35.033767, 21.664978, 138.26575
1.1671884, 44261.823, 9171.4678, -4785.3931, 262.6926, -3454.1611, 18610.469, 60.268586, 58.493107, 58.332392, 44179.548, 1058.942, 280000, 296.47309, 62790.017, 205639, 1.1631508, 7.3937207, -2.3306792, -4.4199895, 140, -62.876895, -166.14865, -92.866353
1.1657775, 44126.162, 9080.3833, -4655.4968, 277.51136, -3543.4328, 18887.924, 60.180163, 58.600935, 58.381183, 43995.71, 134.81229, 282000, 300.89306, 62883.634, 205887.89, 1.1638923, -6.0012892, 0.75677755, 0.078812514, 141, -35.421206, -43.615307, 38.056946
1.1649211, 44162.206, 9086.102, -4575.7639, 283.22568, -3518.8882, 18888.469, 60.383296, 58.497766, 58.330249, 44167.971, 278.30016, 284000, 300.90175, 63056.44, 206039.23, 1.1642755, 3.1486878, 1.4215256, -4.737185, 142, 66.118825, -77.185792, -73.529324
1.1643257, 44119.899, 9101.5435, -4653.5994, 271.8801, -3492.4187, 18704.294, 60.033945, 58.413958, 58.783906, 44074.672, 356.2204, 286000, 297.96776, 62778.966, 206144.6, 1.1654905, 1.9010158, -2.2541091, 8.1310656, 143, 70.873976, -124.45092, -54.705154
1.1637403, 44115.121, 8966.1303, -4666.5367, 277.24387, -3518.2868, 18824.164, 60.300341, 58.526253, 58.441305, 43880.591, 407.73906, 288000, 299.87733, 62704.754, 206248.31, 1.1637358, -4.6863064, 0.56183025, -2.4858247, 144, -61.280976, -4.9845718, -57.676933
1.1626784, 44051.877, 9027.7171, -4574.8436, 277.21236, -3467.1541, 18950.335, 60.684648, 58.375803, 58.274044, 44028.92, -146.45485, 290000, 301.8873, 62979.255, 206436.68, 1.1634186, 6.2612369, -3.8109151, -5.7026126, 145, 39.55099, -45.597079, 50.564703
1.1631153, 43954.596, 9336.2895, -4575.7734, 290.56706, -3400.8173, 18842.838, 60.665344, 58.172272, 58.474563, 44328.055, 602.7633, 292000, 300.17482, 63170.893, 206359.12, 1.1632405, 5.9909323, -7.3872067, 1.5812033, 146, -65.342329, -7.7456901, -110.13695
1.1674128, 43980.336, 8944.3712, -4487.8062, 267.51768, -3425.0596, 18947.282, 60.221413, 58.624857, 58.235697, 43989.191, -410.40508, 294000, 301.83866, 62936.472, 205599.48, 1.1648857, -2.4980932, 4.1554805, 2.0450965, 147, 28.651093, -5.7924392, 101.89423
1.1617122, 44127.919, 9112.6122, -4639.272, 280.82164, -3454.8463, 18917.78, 60.616471, 58.434404, 58.329552, 44133.013, 185.42697, 296000, 301.36869, 63050.793, 206608.37, 1.1657267, -2.7103857, 0.84648045, -2.6325403, 148, -7.8244478, -7.4215355, -41.119179
1.1641432, 44050.383, 8990.806, -4537.9355, 301.61992, -3508.8512, 18796.705, 60.703117, 58.117642, 58.441465, 44025.6, -37.044853, 298000, 299.4399, 62822.305, 206176.93, 1.1606685, 5.4850987, 1.7806214, 2.7365264, 149, 4.804172, -40.2199, 46.676438
1.1588049, 44049.22, 9083.35, -4482.4941, 297.67503, -3417.7835, 18921.724, 60.420666, 58.744397, 58.35582, 44231.349, 81.441106, 300000, 301.43151, 63153.073, 207126.72, 1.1604097, 3.1969053, -1.9501406, 0.49987166, 150, 31.255031, 11.624808, -67.6359
1.1602379, 44083.288, 8967.7977, -4587.5123, 281.13792, -3484.8575, 19073.196, 60.159452, 58.394459, 58.887608, 43959.571, -53.260367, 302000, 303.84453, 63032.767, 206870.91, 1.1612982, -4.3259266, 6.4293028, -8.6675102, 151, 45.81778, -22.01441, -7.6135495
1.1633088, 44082.316, 9084.3198, -4495.2147, 283.89866, -3497.3519, 18914.135, 60.276911, 58.360449, 58.651867, 44160.049, 377.17163, 304000, 301.31062, 63074.184, 206324.81, 1.1617242, 0.63990108, -0.050176011, 8.9760211, 152, -58.077957, 29.331429, -85.904217
1.1643904, 43991.997, 9014.9871, -4522.8528, 274.79102, -3521.5792, 18908.545, 60.34678, 58.409554, 58.480333, 43949.055, -656.22691, 306000, 301.22156, 62857.6, 206133.15, 1.1644063, 4.1476867, 1.2813087, -1.2547191, 153, 8.4282968, 38.884611, 152.16367
1.1597997, 44210.062, 9064.9391, -4631.8476, 290.3826, -3488.7054, 18701.683, 60.59619, 58.298204, 58.581834, 44176.737, 145.41942, 308000, 297.92617, 62878.42, 206949.06, 1.1642744, -6.1888746, 3.6339501, -1.0995054, 154, -55.144626, 20.629028, -9.6882709
1.1645953, 44181.666, 8945.9173, -4717.9802, 280.34302, -3465.5914, 18833.836, 60.564109, 58.256718, 58.413074, 43933.29, 505.44266, 310000, 300.03141, 62767.125, 206096.88, 1.1637678, 1.7444243, -2.3937547, 0.78520929, 155, 57.982803, -109.78355, -101.84119
1.162587, 43955.294, 9080.1924, -4547.1267, 297.68887, -3573.068, 18996.677, 60.657479, 58.30181, 58.378721, 43943.474, -391.53909, 312000, 302.62556, 62940.151, 206452.89, 1.1672592, 3.5137878, 1.9439837, -0.15155882, 156, 68.59909, 67.738047, -17.319043
1.1646243, 44133.57, 9119.265, -4579.5793, 300.85588, -3456.0374, 18843.606, 60.515925, 58.239713, 58.475199, 44265.527, 482.95744, 314000, 300.18707, 63109.133, 206091.75, 1.164416, 2.3905057, -0.05490072, -2.7581852, 157, -48.991119, 12.501317, -110.31719
1.162264, 44216.112, 9023.4735, -4636.1184, 296.97663, -3485.0665, 18887.88, 60.520151, 57.884739, 58.949154, 44134.127, -178.30348, 316000, 300.89236, 63022.007, 206510.27, 1.1663007, -7.8097878, -3.6387378, 1.748988, 158, -53.423413, 115.45698, -7.8337663
1.1628301, 43915.373, 9185.7501, -4567.9718, 296.69624, -3504.7249, 18859.463, 60.597572, 58.21009, 58.516277, 44029.801, 931.61775, 318000, 300.43967, 62889.265, 206409.74, 1.1650196, -1.2743487, -7.4292697, 0.09540972, 159, -156.09019, -157.32997, 30.231658
1.1648569, 44041.297, 8949.559, -4485.6145, 298.36502, -3522.7003, 18846.249, 60.385337, 58.362787, 58.4664, 44003.365, 16.464407, 320000, 300.22917, 62849.614, 206050.59, 1.1652003, 2.9483052, 2.9953455, 0.41734609, 160, -25.012311, -0.96977524, 20.977318
1.1607447, 44041.964, 9020.7978, -4557.025, 275.92541, -3494.2095, 18634.521, 60.77823, 58.121886, 58.535858, 44026.437, -175.6213, 322000, 296.85625, 62660.959, 206780.57, 1.1655959, 0.18180085, -2.1017761, -1.32613, 161, 18.463946, 85.316658, -50.396121
1.1682146, 44182.955, 9068.891, -4557.1471, 305.1173, -3614.4488, 18886.404, 60.328278, 57.906059, 58.81375, 44134.612, 178.61243, 324000, 300.86885, 63021.016, 205458.36, 1.1657309, -3.4021064, 3.1403575, -3.9831324, 162, 24.24461, -32.940975, -45.597346
1.1663555, 44103.714, 9023.8435, -4679.1192, 291.7906, -3483.3196, 18795.588, 60.336941, 57.796434, 59.010759, 43965.765, 242.56198, 326000, 299.42212, 62761.354, 205785.86, 1.1677921, -1.9322716, -10.170879, 8.7299745, 163, 22.898184, -93.795874, -2.8350884
1.165476, 44164.372, 9175.7152, -4563.2676, 294.66075, -3505.0346, 18853.54, 60.412139, 58.139681, 58.633559, 44295.592, -726.52466, 328000, 300.34531, 63149.132, 205941.15, 1.1649758, -3.1579504, 2.2171388, 2.66005, 164, 72.115292, 92.364664, 56.365377
1.1689081, 44224.68, 9105.3886, -4807.0041, 290.03696, -3479.3522, 18726.521, 60.524856, 57.955589, 58.537883, 44031.61, 602.06347, 330000, 298.32184, 62758.131, 205336.47, 1.163388, 6.170768, -0.17264534, 4.8010729, 165, -148.37679, -39.47833, 4.8428767
1.1670944, 44138.353, 8961.1369, -4624.7072, 300.86673, -3513.5742, 18886.211, 60.860779, 58.006487, 58.254088, 43982.032, 240.72299, 332000, 300.86577, 62868.242, 205655.57, 1.1668324, -2.1775801, 2.8357806, -2.5165505, 166, -101.60626, -80.442448, 108.87493
1.1667279, 44078.162, 8954.653, -4569.129, 294.2457, -3539.1386, 18834.014, 60.653494, 57.825751, 58.654288, 43936.337, -258.87597, 334000, 300.03425, 62770.351, 205720.17, 1.1657723, 3.1825439, 2.4216923, -4.5355219, 167, -14.399987, 24.652251, 68.43956
1.1694848, 44192.835, 9045.3662, -4605.1413, 298.49599, -3605.9741, 18793.764, 60.836057, 57.752175, 58.414744, 44020.119, -338.04641, 336000, 299.39306, 62813.883, 205235.22, 1.1681748, -9.2832384, -3.6407839, 12.594456, 168, 161.67607, -62.022989, 3.1045797
1.1640425, 44129.787, 9069.6658, -4608.4986, 273.5888, -3587.3807, 19016.218, 60.739446, 57.905468, 58.625592, 44012.675, 245.14919, 338000, 302.93685, 63028.893, 206194.77, 1.1675924, 8.5203317, -2.1713838, -10.035215, 169, 13.091134, -50.257816, -37.352543
1.1613811, 44203.051, 8894.3761, -4528.2394, 284.74099, -3571.562, 18975.422, 60.537096, 57.970425, 58.890284, 43976.726, -896.04549, 340000, 302.28694, 62952.148, 206667.27, 1.1646323, -4.2717342, -0.39806827, 6.2719409, 170, 101.47975, 146.91276, 23.982914
1.1626247, 44223.732, 9167.161, -4694.6986, 272.84859, -3505.3451, 18890.575, 60.86757, 57.632764, 58.850684, 44185.49, -35.9507, 342000, 300.9353, 63076.065, 206446.22, 1.1657032, -2.4324521, -1.8767355, -8.6376478, 171, -20.492155, 43.099813, -11.679544
1.1677505, 44070, 8958.4999, -4510.856, 282.15476, -3533.881, 18772.161, 60.65146, 57.909972, 58.519659, 43947.282, -123.47296, 344000, 299.04892, 62719.443, 205540.02, 1.1652307, 3.8312796, 0.40324703, 5.048428, 172, 62.891936, -39.14374, 13.784497
